0.0622161,1.33341
0.0622161,1.33341
3.24346,1.35026
3.24346,1.35026
3.48427,1.46350
3.48427,1.46350
3.63181,1.60469
3.63181,1.60469
3.78203,1.45481
3.78203,1.45481
3.89175,1.66164
3.89175,1.66164
3.98529,1.60552
3.98529,1.60552
4.26081,1.99113
4.26081,1.99113
4.54221,1.73828
4.54221,1.73828
4.70964,1.73867
4.70964,1.73867
4.87509,1.95502
4.87509,1.95502
5.04097,2.12442
5.04097,2.12442
5.17311,1.91816
5.17311,1.91816
5.26483,2.05922
5.26483,2.05922
5.39990,1.53372
5.39990,1.53372
5.60620,1.35581
5.60620,1.35581
5.81249,1.17789
5.81249,1.17789
5.88664,1.20624
5.88664,1.20624
5.99974,1.04688
5.99974,1.04688
6.09224,1.10343
6.09224,1.10343
6.33522,0.981942
6.33522,0.981942
6.42963,0.831932
6.42963,0.831932
6.55882,0.944909
6.55882,0.944909
6.70895,0.804420
6.70895,0.804420
7.00783,0.673669
7.00783,0.673669
7.06468,0.561128
7.06468,0.561128
7.17510,0.692840
7.17510,0.692840
7.26898,0.599166
7.26898,0.599166
7.34228,0.721401
7.34228,0.721401
7.47458,0.496364
7.47458,0.496364
7.62177,0.675110
7.62177,0.675110
7.79016,0.572221
7.79016,0.572221
7.90109,0.647597
7.90109,0.647597
7.99455,0.600869
7.99455,0.600869
8.12339,0.751403
8.12339,0.751403
8.21659,0.732843
8.42227,0.620652
8.42227,0.620652
8.51478,0.677206
8.51478,0.677206
8.84853,0.800052
8.84853,0.800052
8.99572,0.978798
8.99572,0.978798
9.07091,0.894469
9.07091,0.894469
9.20080,0.932332
9.20080,0.932332
9.25756,0.829181
9.25756,0.829181
9.63216,0.557766
9.63216,0.557766
